facility,facility_name,betweenness,pagerank,clustering_coeff,in_degree,out_degree,weighted_in_degree,weighted_out_degree,in_legs,in_excess_minutes,in_late_legs,out_legs,out_excess_minutes,out_late_legs,legs_touched,late_legs_touched,excess_minutes_touched,sla_contribution_pct,betweenness_score,weighted_in_degree_score,weighted_out_degree_score,excess_minutes_touched_score,chokepoint_score
IND788713AAA,Karimganj_Alngjuri_D (Assam),0.0007932979734494283,0.0006761774504989172,0.0,1,1,12,10,13.0,98.8742869875223,5.0,11.0,270.78525641025647,6.0,24.0,11.0,369.65954339777875,0.06739316047386577,0.005634339530199516,0.017467248908296942,0.01303780964797914,0.011185142140143378,0.010869316081860892
IND845401AAA,Motihari_RajaBzr_D (Bihar),0.0007932979734494283,0.00085028427136386,0.1449397466157932,2,1,14,15,14.0,82.28287037037038,3.0,15.0,34.2071428571428,4.0,29.0,7.0,116.49001322751317,0.021237461051010202,0.005634339530199516,0.020378457059679767,0.01955671447196871,0.0035247496760954624,0.010840240560923392
IND712310AAA,Kolkata_Dankuni_P (West Bengal),0.0,0.0004596486640411367,0.0,2,0,27,0,27.0,393.1594759468116,14.0,0.0,0.0,0.0,27.0,14.0,393.1594759468116,0.0716774668138154,0.0,0.039301310043668124,0.0,0.011896202061466361,0.010834312524100215
IND571104AAA,Koppa_BMRd_D (Karnataka),0.0019703791624875724,0.0008153348388013325,0.0,1,1,10,11,10.0,0.0,0.0,11.0,18.147697368421056,2.0,21.0,2.0,18.147697368421056,0.003308532683180555,0.01399447064816291,0.01455604075691412,0.014341590612777053,0.0005491122255801476,0.01081486905719029
IND532201AAA,Tekkali_AmvdiDPP_D (Andhra Pradesh),0.0011978854147048647,0.0008893475599603171,0.0,1,1,13,14,14.0,22.63055555555558,2.0,14.0,28.378526315789472,2.0,28.0,4.0,51.00908187134505,0.009299538728480642,0.00850789157493205,0.018922852983988356,0.018252933507170794,0.0015434305467267792,0.010798776986139744
IND403702AAA,Canacona_CharRsta_D (Goa),0.00219210840972499,0.0004782892142661255,0.0,1,1,8,8,8.0,0.0,0.0,8.0,115.39020555190257,1.0,16.0,1.0,115.39020555190257,0.021036953539445548,0.015569286044802526,0.011644832605531296,0.010430247718383311,0.003491471744013812,0.010737134116467258
IND221010AAB,Varanasi_MahmurGj_IP (Uttar Pradesh),0.0,0.00017023117673190812,0.0,0,1,0,3,2.0,81.66666666666667,2.0,5.0,1233.9196307915058,5.0,7.0,7.0,1315.5862974581726,0.2398464209712333,0.0,0.0,0.003911342894393742,0.03980695209283491,0.010734006602087476
IND000000AAL,Pune_PC (Maharashtra),0.0,0.0004398443500649368,0.0,1,1,14,14,14.0,238.01631428999858,6.0,14.0,159.2811403508772,5.0,28.0,11.0,397.2974546408758,0.07243186763248012,0.0,0.020378457059679767,0.018252933507170794,0.01202140883806022,0.010731630322885167
IND110035AAC,Delhi_North_R_8 (Delhi),0.0,0.000667557623424804,0.0,1,0,25,0,25.0,455.57619047619045,11.0,2.0,0.0,0.0,27.0,11.0,455.57619047619045,0.08305674738064622,0.0,0.036390101892285295,0.0,0.013784804253404389,0.010724221441808157
IND515591AAA,Kadiri_GVManu_D (Andhra Pradesh),0.0027373981140421957,0.0006128502464165905,0.0,1,1,6,8,7.0,11.100000000000023,1.0,8.0,0.0,0.0,15.0,1.0,11.100000000000023,0.002023656888130016,0.019442165390612547,0.008733624454148471,0.010430247718383311,0.00033586330982937043,0.01072149814867809
IND600116AAB,Chennai_Porur_DPC (Tamil Nadu),0.0008135547194933405,0.0006692431942407397,0.0,2,1,15,7,17.0,173.92365030124864,10.0,11.0,155.27914614121516,6.0,28.0,16.0,329.2027964424638,0.06001743302814901,0.005778211554090049,0.021834061135371178,0.009126466753585397,0.009961003677319833,0.01070473054105279
IND508377AAB,Haliya_PeroorRD_D (Telangana),0.0011628467188451246,0.0009506807153614178,0.0,1,1,11,10,11.0,4.536718750000006,1.0,10.0,259.95000000000005,2.0,21.0,3.0,264.48671875,0.04821895227183268,0.00825903185793221,0.01601164483260553,0.01303780964797914,0.008002827456331948,0.010701258910476196
IND122413AAE,Gurgaon_Bilaspur_P (Haryana),0.0,0.0003149399203865224,0.0,1,0,32,0,32.0,182.00054054054067,8.0,0.0,0.0,0.0,32.0,8.0,182.00054054054067,0.033180779054797355,0.0,0.046579330422125184,0.0,0.005506964318619854,0.010692607164080001
IND713128AAB,Guskhara_Itachnda_D (West Bengal),0.0011978854147048647,0.0004944406899210897,0.0,1,1,10,11,10.0,101.3981481481481,4.0,12.0,152.02750000000003,5.0,22.0,9.0,253.42564814814813,0.04620239265800115,0.00850789157493205,0.01455604075691412,0.014341590612777053,0.007668142070512641,0.010674323842792611
IND606003AAA,Virudhchlm_SelamRd_D (Tamil Nadu),0.0015844060284076228,0.0009216147809036602,0.0,1,1,12,11,12.0,49.146323529411795,3.0,11.0,0.0,0.0,23.0,3.0,49.146323529411795,0.008959936588879301,0.011253125328086542,0.017467248908296942,0.014341590612777053,0.00148706728707507,0.010672128590813856
IND246149AAA,Kotdwara_Nzbadrd_D (Uttarakhand),0.0,0.0005505483754161284,0.0,1,1,13,11,13.0,291.8977582846005,5.0,11.0,236.10129310344826,5.0,24.0,10.0,527.9990513880488,0.09626026281689522,0.0,0.018922852983988356,0.014341590612777053,0.015976171980716894,0.010646931714532305
IND305601AAC,Nasirabad_Central_DPP_2 (Rajasthan),0.0015570320472672009,0.0006471155666774125,0.0,1,1,9,13,9.0,45.88506493506493,1.0,13.0,54.797794117647086,4.0,22.0,5.0,100.68285905271202,0.018355636147625566,0.011058703674180418,0.013100436681222707,0.01694915254237288,0.0030464575031106107,0.010642078506459917
IND535501AAB,Parvathipuram_Central_D_2 (Andhra Pradesh),0.0015668866804777527,0.0009877393281494916,0.0,1,1,13,11,13.0,9.338888888888896,3.0,12.0,0.0,0.0,25.0,3.0,9.338888888888896,0.0017025862006739502,0.01112869546958662,0.018922852983988356,0.014341590612777053,0.00028257568759918465,0.010618576055608194
IND246763AAA,Najibabad_KotdwrRD_D (Uttar Pradesh),0.0019878985104174423,0.0007209841723998529,0.0,1,1,9,11,9.0,0.0,0.0,11.0,22.85806451612909,3.0,20.0,3.0,22.85806451612909,0.00416728646012476,0.014118900506662832,0.013100436681222707,0.014341590612777053,0.0006916383067279628,0.010602930212813933
IND503122AAA,Yellareddy_JKRoad_D (Telangana),0.0007839908198616848,0.0007301604773316615,0.0,1,1,15,14,15.0,7.746153846153845,1.0,14.0,67.62036011080333,3.0,29.0,4.0,75.36651395695718,0.013740177036337214,0.005568236167871433,0.021834061135371178,0.018252933507170794,0.002280436651160813,0.010536390750053599
IND848101AAA,Samastipur_Haripur_D (Bihar),0.0007932979734494283,0.0008306828867730704,0.0,1,1,14,11,15.0,162.5051754385965,5.0,11.0,47.90694444444449,6.0,26.0,11.0,210.412119883041,0.03836053475201385,0.005634339530199516,0.020378457059679767,0.014341590612777053,0.006366640631723629,0.010507688527992103
IND741126AAB,Nakashipara_MaxDPP_D (West Bengal),0.0011803660667749946,0.0009150651948748068,0.0,1,1,11,13,12.0,85.5135416666667,3.0,13.0,43.14901960784313,3.0,25.0,6.0,128.6625612745098,0.02345665570879383,0.008383461716432129,0.01601164483260553,0.01694915254237288,0.0038930660973676536,0.010499637600088842
IND313324AAA,Rajsamand_kankroli_D (Rajasthan),0.0019320555888909816,0.0010369998962906158,0.0,1,1,5,14,5.0,0.0,0.0,14.0,77.14087346024638,4.0,19.0,4.0,77.14087346024638,0.014063663057134525,0.013722280332694336,0.00727802037845706,0.018252933507170794,0.0023341251426564806,0.010492520179232709
IND532421AAA,Narasnpeta_HudcoDPP_D (Andhra Pradesh),0.0012154047626347349,0.0008467409102771314,0.0,1,1,13,13,13.0,22.287037037037052,4.0,13.0,16.338888888888896,1.0,26.0,5.0,38.62592592592595,0.007041947843279248,0.008632321433431971,0.018922852983988356,0.01694915254237288,0.0011687415609644642,0.010487898997214553
IND515761AAA,Kalyandurg_Shankrpa_D (Andhra Pradesh),0.0011628467188451246,0.0009177013113294169,0.0,1,1,13,14,14.0,0.0,0.0,14.0,8.391658391261188,1.0,28.0,1.0,8.391658391261188,0.0015298952528206952,0.00825903185793221,0.018922852983988356,0.018252933507170794,0.000253914429031206,0.010389297055765905
IND509001AAA,Mahabubnagar_DC (Telangana),0.0008108173213792983,0.0008284059365060728,0.0,1,1,13,14,13.0,111.77046783625732,2.0,14.0,11.451934984520143,2.0,27.0,4.0,123.22240282077746,0.02246485263425201,0.005758769388699436,0.018922852983988356,0.018252933507170794,0.003728458023109386,0.01038284109005398
IND742303AAB,Domkal_Central_D_2 (West Bengal),0.0012164997218803517,0.0011412424692117916,0.0,2,1,13,12,13.0,38.989583333333385,3.0,12.0,17.679491255961878,5.0,25.0,8.0,56.66907458929526,0.010331420102394665,0.008640098299588216,0.018922852983988356,0.01564537157757497,0.0017146903564439764,0.010366351906279535
IND134109AAA,Chandigarh_Panchkula (Chandigarh),0.0,0.00017023117673190812,0.0,0,1,0,9,0.0,0.0,0.0,9.0,1056.6882239382242,8.0,9.0,8.0,1056.6882239382242,0.19264634261067168,0.0,0.0,0.011734028683181226,0.031973225617082,0.010340112140906745
IND582101AAB,Gadag_Cdosclrd_D (Karnataka),0.0011628467188451246,0.000881264990557447,0.0,1,1,11,12,13.0,0.6496527777777885,1.0,12.0,145.13705882352951,5.0,25.0,6.0,145.7867116013073,0.02657858406574856,0.00825903185793221,0.01601164483260553,0.01564537157757497,0.004411207881761698,0.010324866402752798
IND423601AAA,Kopargaon_NkshtrPz_D (Maharashtra),0.0019528598145577023,0.0008074821211171493,0.0,1,1,10,8,10.0,59.07685185185187,5.0,10.0,2.907692307692301,1.0,20.0,6.0,61.98454415954417,0.011300490968113556,0.01387004078966299,0.01455604075691412,0.010430247718383311,0.001875525599972003,0.010320653371434535
IND136128AAA,Pehowa_WdN14DPP_D (Haryana),0.0008146496787389574,0.0006735777138781394,0.0,1,1,15,15,15.0,0.0,0.0,15.0,0.2750000000000057,1.0,30.0,1.0,0.2750000000000057,5.0135643624843675e-05,0.005785988420246294,0.021834061135371178,0.01955671447196871,8.320937856133206e-06,0.010305331303018212
IND389001AAA,Godhra_DC (Gujarat),0.0008135547194933405,0.000484990604514362,0.0,1,1,15,15,15.0,0.0,0.0,15.0,0.48749999999999716,1.0,30.0,1.0,0.48749999999999716,8.887682278949324e-05,0.005778211554090049,0.021834061135371178,0.01955671447196871,1.4750753472235746e-05,0.010304216853767555
IND606201AAC,Chinnasalem_VkotRoad_D (Tamil Nadu),0.0015493673325478825,0.0009810023230211826,0.0,1,1,11,12,11.0,0.0,0.0,12.0,11.375502050037682,2.0,23.0,2.0,11.375502050037682,0.00207388406121584,0.0110042656110867,0.01601164483260553,0.01564537157757497,0.00034419943869337265,0.010268946105589788
IND843320AAA,Pupri_SngihiRD_D (Bihar),0.0011803660667749946,0.0008414319288190315,0.0,1,1,13,7,14.0,179.7257777777778,6.0,7.0,46.561875000000015,3.0,21.0,9.0,226.28765277777782,0.04125482587770473,0.008383461716432129,0.018922852983988356,0.009126466753585397,0.006847001804996723,0.010255825999515175
IND518501AAA,Nandyal_SrnvsNgr_D (Andhra Pradesh),0.0012154047626347349,0.0009064775215343552,0.0,1,1,14,11,14.0,0.0,0.0,11.0,36.46116071428577,3.0,25.0,3.0,36.46116071428577,0.006647286398980161,0.008632321433431971,0.020378457059679767,0.014341590612777053,0.00110324019078564,0.010241132083888963
IND305901AAA,Beawar_DC (Rajasthan),0.00040677735974667026,0.000983038579114316,0.0,1,1,12,4,12.0,617.0422459893048,4.0,4.0,3.192388324463792,1.0,16.0,5.0,620.2346343137685,0.1130758639626898,0.0028891057770450246,0.017467248908296942,0.005215123859191656,0.0187670321758046,0.010239419619414629
IND136027AAA,Kaithal_DC (Haryana),0.0004078723189922871,0.0007430225507935593,0.0,1,1,15,14,15.0,0.2750000000000057,1.0,14.0,157.77213622291032,4.0,29.0,5.0,158.04713622291032,0.02881379962763196,0.002896882643201269,0.021834061135371178,0.018252933507170794,0.004782183268547742,0.010226853670765776
IND788151AAA,Hailakandi_kalibari_D (Assam),0.0008108173213792983,0.0005950366167729992,0.0,1,1,13,12,13.0,86.48636363636362,4.0,13.0,82.8242869875223,5.0,26.0,9.0,169.31065062388592,0.03086726706025231,0.005758769388699436,0.018922852983988356,0.01564537157757497,0.0051229941899011144,0.010209962745832746
IND401104AAB,Mumbai_MiraRoad_M (Maharashtra),0.0,0.00022427162305025235,0.22149321068586278,1,2,4,20,4.0,11.31101234567901,2.0,20.0,494.5497354497355,8.0,24.0,10.0,505.8607477954145,0.09222419700097201,0.0,0.005822416302765648,0.02607561929595828,0.015306312168227745,0.010206185161801723
IND506132AAA,Khanpur_Nrsampt_D (Telangana),0.0012154047626347349,0.0011366886379601576,0.0,1,1,13,12,13.0,21.917669753086436,3.0,12.0,12.583835887296104,2.0,25.0,5.0,34.50150564038254,0.006290018877478971,0.008632321433431971,0.018922852983988356,0.01564537157757497,0.0010439450340968962,0.010195943672538078
IND571432AAB,Nagamangala_MandyaRD_D (Karnataka),0.0020054178583473123,0.000692251359051353,0.0,1,1,7,11,7.0,13.687500000000028,1.0,11.0,25.765234375000013,3.0,18.0,4.0,39.45273437500004,0.007192684475093021,0.014243330365162751,0.010189228529839884,0.014341590612777053,0.0011937590945050869,0.010189769229956621
IND741123AAB,Chapra_NagarDPP_D (West Bengal),0.0011978854147048647,0.0008770726759281698,0.0,1,1,10,11,11.0,176.00625000000005,3.0,11.0,13.255208333333343,2.0,22.0,5.0,189.2614583333334,0.03450452737061093,0.00850789157493205,0.01455604075691412,0.014341590612777053,0.0057266648485555585,0.01018895453730334
IND431001AAA,Aurangabad (Maharashtra),0.0,0.0005792261573010288,0.0,1,0,13,0,13.0,842.9083333333333,4.0,0.0,0.0,0.0,13.0,4.0,842.9083333333333,0.15367182475785476,0.0,0.018922852983988356,0.0,0.025504683127575763,0.010160741378691612
IND244601AAB,Thakurdwara_Fathuluh_D (Uttar Pradesh),0.001935340466627832,0.0008815012916667816,0.0,1,1,8,8,8.0,0.0,0.0,8.0,122.53814339981011,3.0,16.0,3.0,122.53814339981011,0.02234010431979179,0.013745610931163069,0.011644832605531296,0.010430247718383311,0.0037077537317663205,0.010152918323631575
IND852111AAA,Simrahi_Bazar_D (Bihar),0.0003892580118168002,0.0003149399203865224,0.0,1,1,12,11,13.0,39.04264705882356,4.0,14.0,334.053263052209,7.0,27.0,11.0,373.09591011103254,0.06801964940804746,0.0027646759185451044,0.017467248908296942,0.014341590612777053,0.011289119572404721,0.010151684368806766
IND847103AAA,Benipur_Javahar_D (Bihar),0.0007932979734494283,0.0008675216700863953,0.0,1,1,15,13,15.0,21.22500000000001,2.0,13.0,33.90000000000002,4.0,28.0,6.0,55.12500000000003,0.010049917653888915,0.005634339530199516,0.021834061135371178,0.01694915254237288,0.001667969815706668,0.010145654025045308
IND243503AAB,Faridpur_ShjnprRD_D (Uttar Pradesh),0.0003892580118168002,0.0003149399203865224,0.0,1,1,9,7,9.0,60.91538461538464,3.0,7.0,563.9625000000001,3.0,16.0,6.0,624.8778846153847,0.11392238157135441,0.0027646759185451044,0.013100436681222707,0.009126466753585397,0.018907527438387216,0.010139899118049212
IND311001AAA,Bhilwara_DC (Rajasthan),0.0019495749368208515,0.0010178261798543962,0.0,1,1,13,5,14.0,24.39166666666671,1.0,5.0,0.0,0.0,19.0,1.0,24.39166666666671,0.004446879663330746,0.013846710191194255,0.018922852983988356,0.00651890482398957,0.0007380419728758009,0.010119210621732525
IND515865AAB,Rayadurgam_RailGate_D (Andhra Pradesh),0.0011803660667749946,0.0008793254565041135,0.0,1,1,13,13,13.0,0.0,0.0,13.0,0.0,0.0,26.0,0.0,0.0,0.0,0.008383461716432129,0.018922852983988356,0.01694915254237288,0.0,0.010108612706023493
IND742226AAA,Sagardighi_UtBzrDPP_D (West Bengal),0.0015570320472672009,0.0006314452445443021,0.0,1,2,10,11,10.0,54.056060606060626,2.0,11.0,3.7684275184275293,2.0,21.0,4.0,57.824488124488155,0.010542065197811938,0.011058703674180418,0.01455604075691412,0.014341590612777053,0.0017496508081693402,0.010087485261943715
IND382345AAA,Amdavad_East (Gujarat),0.0,0.0006738462611838343,0.0,1,0,24,0,24.0,409.40880324543605,8.0,0.0,0.0,0.0,24.0,8.0,409.40880324543605,0.07463990493231455,0.0,0.034934497816593885,0.0,0.012387873489305708,0.010083867935645204
IND203390AAA,Anupshahar_DcntCLY_D (Uttar Pradesh),6.5697554737012695e-06,0.0006314452445443021,0.0,1,1,11,14,13.0,12.065625000000011,1.0,14.0,412.88064692982476,4.0,27.0,5.0,424.9462719298248,0.07747256308792425,4.6661196937470115e-05,0.01601164483260553,0.018252933507170794,0.012858005530630842,0.01008374846954109
IND421302AAH,Bhiwandi_Mankoli_GW (Maharashtra),0.0,0.00040702730271218607,0.0,2,0,24,0,24.0,404.79307186577,8.0,0.0,0.0,0.0,24.0,8.0,404.79307186577,0.07379840433770023,0.0,0.034934497816593885,0.0,0.012248210893048237,0.010048952286580837
IND521301AAA,Gudivada_GvrCompx_D (Andhra Pradesh),0.00040568240050105337,0.0006963922666196695,0.16530619065945568,1,1,13,13,13.0,235.7440740740741,4.0,13.0,7.082000000000008,3.0,26.0,7.0,242.82607407407409,0.044269969136717886,0.002881328910888779,0.018922852983988356,0.01694915254237288,0.007347420626251371,0.010019721380646163
IND515201AAA,Hindupur_Parigi_D (Andhra Pradesh),0.0008108173213792983,0.0010554693161012733,0.0,1,2,12,14,12.0,8.116890707188773,2.0,14.0,101.37343750000004,5.0,26.0,7.0,109.49032820718881,0.01996133845586427,0.005758769388699436,0.017467248908296942,0.018252933507170794,0.003312953515853192,0.00998784414810165
IND425409AAA,Shahada_Nandrbar_D (Maharashtra),0.0007883706568441522,0.0007167857230318158,0.0,1,1,7,6,9.0,1.4598118279570258,2.0,9.0,582.7745179063362,2.0,18.0,4.0,584.2343297342932,0.10651259690529936,0.0055993436324964126,0.010189228529839884,0.007822685788787484,0.01767773654959487,0.009981587272497934
IND302004AAA,Jaipur_NgrNigam_DC (Rajasthan),0.0,0.0005753256527657504,0.0,1,1,20,8,20.0,120.69705882352949,9.0,8.0,152.10054945054947,4.0,28.0,13.0,272.7976082740789,0.0497341224368678,0.0,0.02911208151382824,0.010430247718383311,0.008254297984546667,0.009972040342578977
IND606105AAA,Pennadam_EastmnRD_D (Tamil Nadu),0.0015668866804777527,0.0009552202298607087,0.0,1,1,11,11,11.0,0.0,0.0,11.0,0.0,0.0,22.0,0.0,0.0,0.0,0.01112869546958662,0.01601164483260553,0.014341590612777053,0.0,0.009965690503431834
IND532440AAA,Palakonda_VadaiDPP_D (Andhra Pradesh),0.0015493673325478825,0.0010103210667810106,0.0,1,1,11,11,11.0,0.0,0.0,11.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0110042656110867,0.01601164483260553,0.014341590612777053,0.0,0.009922140052956862
IND854105AAB,Katihar_Central_D_2 (Bihar),0.0008135547194933405,0.00048377231226736647,0.06768481746674729,1,2,11,9,11.0,240.60937500000003,5.0,9.0,69.79068847397122,5.0,20.0,10.0,310.4000634739713,0.05658947986712567,0.005778211554090049,0.01601164483260553,0.011734028683181226,0.009392071413478779,0.009919526600458565
IND465001AAA,Shajapur_MhpraRD_D (Madhya Pradesh),0.0011803660667749946,0.000762604851103948,0.044241991112568324,1,2,13,7,13.0,180.95370370370372,3.0,9.0,0.0,0.0,22.0,3.0,180.95370370370372,0.032989928732670024,0.008383461716432129,0.018922852983988356,0.009126466753585397,0.00547528917583865,0.009912897842225658
IND713364AAB,Rupnarayanpur_Salanpur_D (West Bengal),0.0003881630525711833,0.0006141078696108011,0.0,1,1,6,11,6.0,57.54545454545462,4.0,11.0,514.9915687919469,6.0,17.0,10.0,572.5370233374015,0.10438004423298972,0.002756899052388859,0.008733624454148471,0.014341590612777053,0.017323799969185115,0.009910907674017484
IND587103AAB,Bagalkot_Sector4_D (Karnataka),0.0011978854147048647,0.0007835407144955724,0.0,1,1,13,12,13.0,0.0,0.0,14.0,0.0,0.0,27.0,0.0,0.0,0.0,0.00850789157493205,0.018922852983988356,0.01564537157757497,0.0,0.009891406963538883
IND509301AAA,Jadcherla_Badeplly_D (Telangana),0.0007757786255195582,0.0009134303254619355,0.0,1,1,14,13,14.0,1.4361052631578985,1.0,13.0,61.94444444444446,1.0,27.0,2.0,63.380549707602356,0.011554998737770822,0.005509909671699596,0.020378457059679767,0.01694915254237288,0.0019177658741982178,0.009873431774054942
IND843126AAA,Saraiya_Wardno4_D (Bihar),0.0003881630525711833,0.00085028427136386,0.17606378277087148,2,1,9,7,9.0,151.675,2.0,9.0,437.95833333333337,3.0,18.0,5.0,589.6333333333334,0.10749689697937473,0.002756899052388859,0.013100436681222707,0.009126466753585397,0.017841099362077242,0.009870570195817031
IND244501AAA,Kanth_Dayanand_D (Uttar Pradesh),0.0019528598145577023,0.0008366409963777593,0.0,1,1,10,8,10.0,0.0,0.0,8.0,0.0,0.0,18.0,0.0,0.0,0.0,0.01387004078966299,0.01455604075691412,0.010430247718383311,0.0,0.009851771971441534
IND151506AAA,Jhunir_BhaRDDPP_D (Punjab),0.0007757786255195582,0.0008236238002323482,0.0,1,1,5,11,5.0,2.482692307692311,1.0,11.0,472.8891891891893,5.0,16.0,6.0,475.37188149688166,0.0866657281454494,0.005509909671699596,0.00727802037845706,0.014341590612777053,0.014383781398140323,0.009848335932876762
IND581314AAA,Ankola_Kakrmath_D (Karnataka),0.001946290059084001,0.0007761539881989165,0.0,2,1,9,9,9.0,0.583302785923749,1.0,10.0,4.503861003861033,1.0,19.0,2.0,5.087163789784782,0.0009274481120940135,0.01382337959272552,0.013100436681222707,0.011734028683181226,0.00015392717730461594,0.009843557724660872
